id_cliente,nombre_cliente,ingresos_ano_anterior,egresos_ano_anterior,valor_credito_mora,numero_cuotas_mora,edad
101118,HAMAS,25000000,21877278,0 COP,0,69.5
102651,Adriana Santiago López Martínez,2500000.00,1767361,$ 0,0 cuotas,65
100770,Claudia Rojas Arias,18000000,$10423507,0 COP,0,30
101665,Verónica Laura Gutiérrez Torres,5000000,3766671,0 COP,0,75.5
101779,Juliana Sofía Suárez Valencia,,"$ 10,206,206",6400000.00,8 cuotas,14
103122,Diana Camilo Ramírez Mejía,12000000,5541692,$ 0,0,25
103225,Mateo Gabriel Rojas Díaz,35000000 COP,"$ 26,020,000",,,18
100941,,7200000.00,4718434.00,0 COP,0,18
100130,Diosdado Cabello Rondon,7200000.00,5483980,"$ 6,400,000",4,40
101238,"ABU TEIR, Mohammed",3500000 COP,2727324.00,0 COP,0.0,47
103258,"ZAHHAR, Mahmoud Khaled",50000000.00,41977881 COP,6400000.00,2,26 años
102202,Carlos Restrepo Ramírez,35000000,25575856 COP,"$ 12,000,000",7,17
101130,Natalia Luis Sánchez Moreno,5000000 COP,3574094,0.00,0,55
102374,Gabriel Pérez Hernández,7200000 COP,4063039 COP,0,0,58
100244,Laura Ana Romero Martínez,3500000.00,2267444,500000,2,19
100592,Gonzalo Felipe Vargas Rojas,12000000,6694837,0 COP,0,15
102626,Jong-Un Kim,18000000,11275391,0.00,0,
101184,Ziad Al Zaza,35000000.00,"$ 15,028,821",0,0,45.5
102904,"GUZMAN LOERA, Joaquin",12000000 COP,5399827,"$ 500,000",4 cuotas,15 años
101713,"SAAB MORAN, Alex Nain",25000000.00,15011421.00,0,0,60
102282,,,3615848 COP,$12000000,9 cuotas,78
100220,"AL-ZAZA, Ziad",35000000 COP,"$ 15,374,548",0,0 cuotas,70
100107,Juan Gómez Torres,7200000,3545378,0,0 cuotas,69
101975,Mahmoud Khaled Zahhar,5000000 COP,$2741327,"$ 500,000",3,16
100946,,,2479266,$ 0,0 cuotas,64
102354,Diana José Chávez Ospina,5000000,3149725.00,6400000,7 cuotas,43 años
102004,Ricardo Felipe González Romero,9500000,7419923,$ 0,0,31
102236,Gonzalo Esteban Suárez Chávez,9500000.00,6540956 COP,$ 0,0,83.5
102452,Claudia Sofía Navarro Arias,50000000,"$ 27,691,258",,0,41
102210,"PURI, Genaro",12000000,6106769.00,0.00,0,15
101817,Jorge Lucía González González,$18000000,15905427,0,0,32 años
100968,Adriana Castro Morales,12000000,7299170.00,0,0,60
100341,Andrés Adriana Hernández Romero,5000000,3005170,,9,
101338,Santiago Adriana Navarro Gómez,50000000.00,27354096.00,12000000.00,12,40 años
100223,Ziad Al Zaza,3500000,2970196,0.00,0,57
101632,Mateo Valencia Restrepo,"$ 18,000,000",14906389,0.00,,58
101947,HEZBOLLAH,$25000000,"$ 11,308,176",$1200000,1 cuotas,62
100118,Claudia Lucía Rodríguez Rojas,5000000,2590672,0,,64.5
100644,Juliana Navarro Hernández,5000000,$2514974,$ 0,0.0,41.5
100982,Verónica Sánchez Romero,35000000,19136340,$ 0,0,80
101696,Daniela Laura Martínez Navarro,50000000 COP,21395063,,0,23
100332,Natalia Mariana Valencia Mendoza,9500000.00,,1200000,4,42
102843,Valentina Mejía Mejía,"$ 18,000,000",12599535.00,12000000,7,60.5
103340,Luis Fernando Moreno Moreno,"$ 2,500,000",1498002,0 COP,0 cuotas,53 años
100383,Sofía Gutiérrez Sánchez,7200000.00,3661841,0 COP,0,85
101705,Santiago Natalia Gómez Navarro,3500000,1508371,0 COP,0,66.5
102795,Claudia Moreno Moreno,25000000,17958217 COP,$ 0,,79
101041,José Castro Martínez,18000000 COP,11007462,0 COP,0,27
102663,José Daniela González Morales,7200000,,3500000,3,58 años
100664,María Andrés Suárez Torres,"$ 3,500,000",2750127,$12000000,6,14
102333,Lucía Rodríguez García,5000000,3280968,3500000.00,11,18
102264,,$25000000,"$ 15,352,274",0 COP,0,15
101240,Santiago Paula Rodríguez Pérez,50000000 COP,24781664,0 COP,0,38.5
103725,Fernando Lucía Torres Rojas,12000000 COP,5415165.00,$ 0,0,80
101731,Fernando García Pérez,9500000,4634707.00,0.00,0,67 años
100975,Paula Jiménez Torres,12000000,$9727154,12000000 COP,11,
100403,Adriana José Rojas Ortiz,"$ 2,500,000",,12000000,8,35
102644,Valentina Diana Rojas Martínez,2500000,1508414.00,0 COP,0,14
102591,Alejandro Ana González Navarro,18000000,11633836 COP,0.00,0.0,14
101854,Gabriel Jiménez Mendoza,$25000000,22457888 COP,3500000,8,66
102616,Santiago Adriana Silva Sánchez,9500000.00,,,0,26
101769,Patricia Rojas Navarro,"$ 3,500,000",3104852,500000,7,19 años
102726,Verónica Camila Moreno Ortiz,5000000,4085270 COP,0,0,17
102545,Sofía José Sánchez Hernández,$25000000,20544099,0 COP,0,41
101468,Lucía Esteban García Moreno,50000000.00,"$ 33,177,881",,0,60
102173,Ana Daniela Díaz Jaramillo,,$7375128,3500000,10.0,26 años
103035,Camila Esteban García Torres,50000000,38996928 COP,$ 0,0 cuotas,49
100144,Alejandro Fernando Mendoza Díaz,9500000,3867464,0.00,0,
102057,Gabriel Diana Torres Ospina,$9500000,6342473 COP,"$ 3,500,000",10,22 años
103188,Mariana García Gutiérrez,18000000,9876904,0 COP,,33 años
102126,Verónica Gómez Morales,25000000,15060720,0.00,0,56
102034,Patricia Rojas Vargas,9500000.00,4447777,$ 0,0,69
102959,Carlos Santiago Valencia Moreno,"$ 12,000,000",$4808772,0,,74
100268,"AL-ASSAD, Bashar","$ 25,000,000",16834726,0 COP,0,16
103563,Sofía Navarro Sánchez,2500000,1989004.00,3500000,5 cuotas,80
102750,Lucía Sofía Vargas Mejía,3500000.00,"$ 2,318,395",$ 0,0,40
101729,China Aerospace Science & Tech Corp,35000000,30850250.00,$ 0,0,43
100207,Laura Luis Gutiérrez Morales,$2500000,2090228,3500000,10,24
102362,,,7581559 COP,,0,15
100742,Laura Ramírez Ramírez,12000000,4800309.00,,,44
103631,Juan Díaz Silva,$50000000,43234089,500000,2,17
101966,Mariana López Moreno,25000000 COP,,$1200000,11,16
100457,Mariana Javier Jiménez Romero,5000000.00,4103563,0,0,35
100305,Sofía Natalia González Ortiz,"$ 50,000,000",,$ 0,0,60
102662,"LUKASHENKO, Aleksandr","$ 7,200,000",5765226,$ 0,0,52
102749,,,4911879 COP,0,0,45
100063,China Aerospace Science & Tech Corp,9500000,3820353,0.00,0,55
103191,Javier Mariana Vargas Suárez,5000000,3826236,$ 0,0,29
102986,,25000000 COP,18127085,$ 0,0.0,16
100287,Alejandro Paula Ortiz Ospina,50000000,39774695,"$ 3,500,000",3,44 años
103161,Gabriel López Valencia,$5000000,4248771,0.00,0,62
100873,Javier Silva Pérez,3500000,2034431,0,0,51
100104,José Alejandro Jiménez Ortiz,25000000,15347907,0,0,79
100943,Mahmoud Khaled Zahhar,"$ 9,500,000",6521608,0,0,33
100399,Javier Natalia Valencia Sánchez,9500000,7091446,$ 0,0.0,33
103303,Natalia María Jaramillo Torres,2500000,"$ 1,900,113",0.00,0,50
100998,Andrés Rojas Jaramillo,50000000,36213053,,0,56
101575,Camila Camila Restrepo Ospina,25000000,17497028.00,,0,62
102247,Laura Carlos Mejía García,7200000 COP,4185893,0 COP,0 cuotas,
102210,"PURI, Genaro",12000000,6106769.00,0.00,0,15
100759,Juliana Mariana Chávez Mendoza,"$ 12,000,000",7945085,3500000,7.0,63
101983,José Natalia Hernández Arias,9500000.00,4803603,0 COP,0,31
100293,Verónica Gabriel López Rodríguez,3500000,2579964,0 COP,0,32
100213,Sofía Jiménez Moreno,,16557103,0.00,0 cuotas,70
100022,Claudia Paula Silva Chávez,$25000000,$21034941,$ 0,0,65.5
102552,Juliana Fernando Mendoza Castro,,,500000,11,15
100077,"AL-ZAZA, Ziad","$ 25,000,000",14067463,$ 0,0,16
100340,Andrés Restrepo Martínez,5000000 COP,2970310,0,0,29
103246,Jorge Paula Moreno Mejía,18000000.00,12168944,0 COP,0,82
101262,Diana Jiménez Rodríguez,50000000,"$ 32,209,623",$ 0,0,53.5
102800,Laura Daniela Torres Moreno,12000000,$7639651,0 COP,,20
103182,Rafael Caro-Quintero,"$ 12,000,000",5789543.00,1200000 COP,8,64
101258,Fernando Juan Chávez Mejía,9500000,4218984,0.00,0,16
102798,Mateo Vargas Chávez,"$ 9,500,000",7786726,0.00,0,59
101113,Luis Gabriel Valencia Ramírez,"$ 2,500,000",2202878,0 COP,0,34 años
102939,Natalia Mariana Torres Gómez,2500000,1609370.00,,0,53.5
103484,Santiago Verónica Valencia Suárez,50000000,44682478,$ 0,,78
102637,Diego Ana Moreno Romero,"$ 3,500,000","$ 2,405,505",0,0,31
102175,Laura Verónica Castro Pérez,"$ 2,500,000","$ 2,051,284",$ 0,0,24
103502,Natalia Jaramillo Morales,2500000 COP,,0 COP,0,57
102843,Valentina Mejía Mejía,,12599535.00,12000000,7,60.5
101402,Diego Verónica Gutiérrez Chávez,3500000.00,2114879,0.00,0 cuotas,39
103080,"SAAB MORAN, Alex Nain",35000000,18968737.00,0.00,0,26
100190,Lucía Sofía Arias Mejía,25000000,15265630,0.00,0,27
103464,Diana Moreno Valencia,7200000.00,"$ 3,093,821",0,0,17
102530,María Pérez Jaramillo,7200000,6259989,$6400000,9.0,27
101516,Paula Castro Gómez,7200000,3207367,0.00,,45
101598,Mariana Hernández Romero,25000000,"$ 21,379,775",$ 0,0,69
102315,"SAAB MORAN, Alex Nain",2500000,$1086817,$ 0,0,14
101593,Alejandro Javier Vargas Jiménez,12000000,$7735079,0 COP,0,28
102380,Juan Andrés Mendoza Jaramillo,2500000,1271982 COP,$ 0,0 cuotas,18
103227,"AL-ZAZA, Ziad",5000000 COP,"$ 2,689,124","$ 6,400,000",10 cuotas,33
102834,Juliana Mendoza Castro,"$ 12,000,000",7190567,$ 0,0,20
103566,,50000000,44260767,0.00,0.0,73
102311,"ZAMBADA GARCIA, Ismael",18000000,,1200000,7,69
101405,Juliana Daniela Arias Gómez,7200000,3461622,$3500000,,65 años
102511,Diego Ramírez Hernández,,5774965,,5,30 años
102743,Camilo Chávez Morales,25000000 COP,13139015,$ 0,0,72
103157,Carlos Javier Torres Romero,9500000,4170193.00,1200000,9,20
102261,Claudia Esteban Morales Arias,$7200000,5885785,0,0.0,34
101722,José Ortiz Silva,3500000,2559345.00,"$ 500,000",9,
100392,Andrés Ramírez Hernández,50000000,41562544.00,$3500000,,60 años
101505,Mahmoud Khaled Zahhar,2500000,1325285 COP,0,0,60
102284,Mateo Alejandro Suárez Jaramillo,35000000,17812243 COP,12000000,9,40
100992,Juan Jiménez Jiménez,9500000.00,4705551,$ 0,0,70
101945,Alejandro Adriana Mejía Silva,18000000.00,14642908,0.00,0.0,72
101443,Ana Valencia Jiménez,9500000,7320198,0,0,23
100588,Alex Nain Saab Moran,$12000000,,6400000,,43
103282,Ana Diana Ospina Ramírez,"$ 12,000,000","$ 8,813,241",0.00,0.0,49
100213,Sofía Jiménez Moreno,35000000,16557103,0.00,0 cuotas,
103419,"SAAB MORAN, Alex Nain",2500000.00,1008265,$ 0,0,17
100205,"LUKASHENKO, Aleksandr",12000000,9746831.00,0 COP,0 cuotas,37
101021,Mahmoud Khaled Zahhar,,14157868,6400000,5,
103278,Camilo Fernando Navarro Ortiz,"$ 12,000,000",7814294,0 COP,0,77
102710,Verónica Andrés Navarro Morales,"$ 18,000,000",10947408,"$ 12,000,000",3,41
101954,Esteban Jorge Pérez Ortiz,18000000.00,"$ 15,509,851",,0,37
103707,Paula Javier López Díaz,$7200000,3181810,0.00,0.0,21
100872,Juan Camilo Vargas Mejía,9500000,"$ 6,768,578","$ 500,000",11 cuotas,30
102705,Laura Sofía Morales Chávez,25000000,11100747,0,0,66
100000,Santiago Santiago Chávez Gómez,"$ 18,000,000","$ 10,799,057",0.00,0,47
103502,Natalia Jaramillo Morales,2500000 COP,1373530,,0,57
101240,Santiago Paula Rodríguez Pérez,50000000 COP,24781664,0 COP,0,38.5
103401,Andrés Jiménez Vargas,25000000.00,10328550,,0,26
101708,Natalia Restrepo Hernández,35000000,30128395,500000.00,3,72
103429,Felipe Moreno Gómez,12000000 COP,7224696.00,12000000,2,16
103196,Luis Navarro Ramírez,5000000,4480869 COP,0 COP,0,73 años
101229,Gonzalo Javier Romero Mejía,12000000.00,"$ 4,936,317",,0 cuotas,61
103729,Juan Restrepo Romero,5000000,4026892,$ 0,0,15
100374,Gonzalo Patricia Rojas Mendoza,5000000,3435628,500000,6,32
102867,Mariana Lucía Mendoza Jaramillo,3500000,3100589,6400000,4,31
103595,Felipe Camila Jaramillo López,7200000,4517132,12000000.00,2,32
101823,Adriana Torres Gómez,5000000,2167713,0 COP,0,52
100318,Valentina Daniela González Rodríguez,9500000,5366198.00,0.00,0.0,
103019,Jorge Vargas Ospina,3500000,1896240.00,0,0,53
101771,"KIM, Jong Un",7200000.00,5750908,500000,4,53
103682,Lucía Silva Romero,2500000 COP,1144177,$ 0,0,71
101975,Mahmoud Khaled Zahhar,5000000 COP,$2741327,"$ 500,000",3,16
102401,María Carlos Gutiérrez Ramírez,9500000,7285940.00,0 COP,0,36
103052,Valentina Paula Mendoza Ospina,"$ 50,000,000",22661068,0.00,0 cuotas,19
100698,Diego Claudia Martínez González,7200000.00,3647570,$ 0,0,37
100722,José Pérez Moreno,18000000,10838142,$ 0,0,66
101699,"EL AISSAMI MADDAH, Tareck Zaidan",5000000,2006656,1200000,12,73
103011,Natalia Natalia Torres Hernández,2500000,1799535,0,0,42
101603,Carlos Jiménez Mendoza,2500000.00,1216950,"$ 1,200,000",4,70
103587,Ziad Al Zaza,"$ 3,500,000","$ 2,340,223",0 COP,0,71
100543,Mahmoud Khaled Zahhar,3500000 COP,1756627 COP,1200000,,49
103315,"PURI, Genaro",,1542124.00,,0,17
102508,Juan Rojas Rodríguez,18000000.00,14152014,"$ 12,000,000",9,75.5
103653,Verónica Juliana Castro Mendoza,$50000000,$28196708,12000000,9 cuotas,25
103488,Juliana Mendoza Gutiérrez,35000000,$31136107,0,0,22.5
100005,Felipe Paula Silva López,35000000,22304913,,0,43
101527,Verónica Daniela Valencia Morales,35000000,"$ 16,918,185",0.00,0 cuotas,32
101924,Diosdado Cabello Rondon,3500000,2501744.00,$ 0,,27
101742,Aleksandr Lukashenko,$35000000,17596845.00,0,0,57
103666,"ZAHHAR, Mahmoud Khaled",7200000.00,5904679,$ 0,0,41.5
100737,,,6337862,$ 0,,20
100752,Carlos Paula Hernández Ortiz,5000000.00,2256990,0.00,0.0,
103679,"CARO QUINTERO, Rafael",3500000.00,1703430,$ 0,0,71
102264,,$25000000,"$ 15,352,274",0 COP,0,15
100359,Jorge Sánchez Mendoza,"$ 12,000,000",9723159,0,0,14.5
102921,María González Martínez,2500000 COP,2089768,0,0,34
100885,"AL-ASSAD, Bashar",3500000,1992170,$ 0,0,15
100172,"ABU TEIR, Mohammed",50000000.00,28041373,$ 0,0,42
101685,Miguel A. Treviño Morales,18000000,15202384,0 COP,0,41
102642,,,3181850,500000,2,17
100850,Daniela Valentina Restrepo Silva,25000000,"$ 15,511,888",0 COP,0,16
102260,Felipe Javier Moreno Jiménez,18000000.00,12347304 COP,6400000,5 cuotas,48
102187,,5000000,4060892.00,6400000,8,67
100032,Fernando Ricardo Hernández Moreno,18000000,7387262,0.00,0,40
100424,Alejandro Esteban Ramírez Suárez,7200000,"$ 4,256,846",6400000.00,6,53 años
102030,,,"$ 7,539,711",3500000 COP,6,60
101914,Laura López Jaramillo,2500000,1362569,0,0,71
101952,Miguel A. Treviño Morales,50000000,34775304 COP,$ 0,0,65.5
102170,Juan Mejía Castro,$50000000,,0 COP,0.0,16
102311,"ZAMBADA GARCIA, Ismael",18000000,10489112,,7,69
100406,Fernando Ana Ospina Romero,$2500000,$2118964,0.00,0,57
102070,Gonzalo Mendoza Ospina,2500000 COP,1275648,"$ 1,200,000",3,51
103584,Javier Camila Silva Ortiz,9500000,"$ 7,985,973",3500000.00,8,19
102229,Camila Díaz Romero,50000000.00,38899954,0,0.0,77
100413,Daniela José Ramírez Silva,$9500000,"$ 6,184,904",0 COP,,19
101082,Sofía Martínez Morales,18000000,12019925.00,$500000,11,
103358,Ismael Zambada Garcia,7200000.00,4385716,0,0,46
101584,,7200000,3640698,0 COP,0,25
100229,Juan Lucía Arias Silva,18000000.00,14720923,12000000.00,4,28
103448,Patricia José Moreno Moreno,$18000000,14475209,500000,7,46
100519,Ismael Zambada Garcia,35000000 COP,30072772,6400000.00,9,62
100962,Alejandro Gonzalo Mejía González,2500000.00,1013903,$ 0,0,63
103443,"CARO QUINTERO, Rafael",9500000,$4797658,12000000,2.0,56
103420,Claudia Patricia Gutiérrez Castro,2500000,1879323,0 COP,0.0,53
101780,"CABELLO RONDON, Diosdado",,1944648,$ 0,,26 años
103673,Fernando Natalia González López,25000000 COP,"$ 20,374,793",0.00,0,16
103450,Natalia Diana García Restrepo,$5000000,2405673,"$ 6,400,000",10,74
101646,Valentina Claudia Rodríguez Arias,5000000.00,3067278 COP,$500000,3,44
102522,Rafael Caro-Quintero,12000000,"$ 6,173,412",0.00,0 cuotas,39
102937,"CABELLO RONDON, Diosdado",3500000,"$ 1,970,731",0 COP,0 cuotas,
100635,Andrés Juliana Suárez Ramírez,5000000,2635221,12000000,6,
100928,Felipe Ortiz Rodríguez,$3500000,"$ 2,761,028",6400000,,62.5
100822,"PURI, Genaro",18000000,8887700.00,0,0.0,
100016,Santiago Gutiérrez Mendoza,2500000.00,1718922,0,0,72
100309,Bashar Al Assad,18000000,12236923 COP,3500000,,20
102446,Miguel A. Treviño Morales,9500000 COP,4626006,0.00,0,82.5
100158,,,,0 COP,0,
103294,Mohammed Abu Teir,2500000,"$ 1,628,094",500000.00,12,48.5
102044,Adriana Diego Castro Martínez,$5000000,3978237,$ 0,0 cuotas,36
100242,Mariana Camila Arias Moreno,3500000.00,"$ 2,840,029",0 COP,0 cuotas,36
103333,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,18000000.00,13433310,0,0,34
101104,María Vargas Chávez,2500000.00,1355402.00,0,0,37
100574,Aleksandr Lukashenko,35000000,25582747,"$ 500,000",10,
100325,Jorge Jorge Rodríguez Moreno,35000000,29814323.00,,2,57.5
101471,Alejandro Andrés Jiménez Mejía,,,0.00,0.0,74
103611,Daniela Rojas Morales,"$ 12,000,000",7953448.00,0,,19
103783,María Mariana Pérez Moreno,25000000,16807384 COP,0.00,0,16
101207,Andrés Verónica Ospina Rojas,9500000,4770129,$ 0,0,16
101413,Camilo Diana Suárez Ospina,7200000 COP,$2956582,0,0,25
101861,Valentina Santiago Ortiz Moreno,2500000.00,1255702,0.00,0,56
100420,"ABU TEIR, Mohammed",5000000.00,4326669.00,6400000,7 cuotas,32
101194,,,"$ 22,901,534",0 COP,0,50
100537,Gonzalo Laura Suárez López,18000000 COP,12906159,$500000,6,73.5
102112,,,3146648 COP,0.00,0 cuotas,57
101083,Natalia Navarro Gómez,"$ 9,500,000",4048895.00,,0,38
100228,Jorge Chávez Rojas,"$ 3,500,000",$3136507,0,0.0,55
102499,Sofía Gutiérrez Jiménez,25000000,21281884.00,12000000,1,55
102830,,,24270109,1200000.00,12,34 años
100747,,9500000,4595563 COP,$1200000,1,55
103142,José Diego Castro García,50000000.00,,0.00,0 cuotas,
100533,Claudia Mejía Suárez,"$ 5,000,000",,0 COP,0 cuotas,67 años
100626,"ABU TEIR, Mohammed",18000000,$7903111,,0.0,74
102026,Javier Torres Ospina,25000000,10084081,$ 0,0,71
103320,Mohammed Abu Teir,"$ 3,500,000",,,8,40.5
102941,Verónica Gabriel Castro Suárez,25000000,17568222,,0,30
101293,Mateo Torres Hernández,5000000,$4287926,0 COP,0 cuotas,49
102632,Jorge Gutiérrez Ramírez,35000000,25439790.00,,0,42 años
103347,Daniela Castro Torres,$3500000,2501363 COP,0 COP,0 cuotas,15
100583,Aleksandr Lukashenko,2500000,"$ 1,389,800",$ 0,0,27
100231,Diana Patricia Ortiz Gutiérrez,25000000,$19717448,,0.0,25
103582,Mariana Restrepo Ortiz,25000000,"$ 12,182,266",,0,61
102990,Sofía Daniela Morales Díaz,"$ 25,000,000",20110988 COP,6400000.00,3,66
101175,Bashar Al Assad,$7200000,5182576,6400000,8,65
103059,Javier Pérez García,35000000,"$ 27,093,756",0.00,0,66
101827,Alejandro Moreno Castro,35000000,26550630,$ 0,0,52
101292,,,25612119,0,,67
103141,Patricia Claudia Gómez Torres,12000000,6058011.00,$ 0,0,15
102650,Jorge Mateo Jiménez Gómez,25000000.00,16279772,0.00,0,49.5
102647,Verónica María Pérez Mendoza,2500000,1527576,0,0,71
101121,Andrés Javier Moreno González,50000000,31873597,0,0.0,35
102948,Valentina Castro Rodríguez,5000000,3222236 COP,0.00,0,22
100004,Paula Valencia Mejía,,$1954995,0,0,35
103055,Juan Daniela Vargas Rojas,9500000,5807017 COP,500000 COP,7,64
100011,"ZAHHAR, Mahmoud Khaled",12000000,5594040,3500000,5,68
103650,Felipe Martínez Silva,12000000,8398201.00,$ 0,0,40
103431,HAMAS,3500000,2635069.00,0.00,0,35
100834,Tareck Zaidan El Aissami,$2500000,$1782240,0,0.0,84
100255,Luis Mateo Torres Castro,3500000.00,2782340,$ 0,0,25 años
100902,Santiago Gonzalo Suárez Rojas,5000000.00,2735361,500000,11,19
102690,,"$ 2,500,000",1449076,0 COP,0,32
101815,Valentina Mendoza Arias,12000000,$9471898,0 COP,,38
102478,Claudia Luis Torres Torres,2500000,"$ 1,707,155",,0 cuotas,64
103185,Diego Natalia Díaz Sánchez,"$ 18,000,000","$ 11,597,200",0 COP,0,30
103770,Sofía Carlos Vargas Arias,2500000.00,1317071,$ 0,0,65 años
101054,Jorge Juan Valencia Morales,"$ 50,000,000","$ 30,392,130",0,0,60
103513,Juliana Luis Torres Ramírez,$12000000,10474390,$ 0,0,72
103712,Camilo Claudia Rodríguez Díaz,3500000,2727551,,0.0,30 años
103244,"EL AISSAMI MADDAH, Tareck Zaidan",7200000,4185085,$ 0,0 cuotas,14
101921,Sofía Natalia Arias Gutiérrez,35000000,"$ 27,857,905",0 COP,0,51
101561,Andrés Jiménez Navarro,"$ 7,200,000",6276771.00,0 COP,0,16
103005,Paula Sánchez Morales,35000000,30810990.00,12000000,8,45
102524,Jorge Carlos Ortiz Rodríguez,12000000,6438116,500000 COP,,41 años
100086,Felipe Romero Silva,$7200000,,$ 0,0 cuotas,
103386,Ana Luis Suárez Gutiérrez,35000000,"$ 17,529,981",$ 0,0,18
100421,Lucía Lucía Suárez González,"$ 9,500,000",5870496 COP,0,0,54
101676,Mohammed Abu Teir,$35000000,14087641,"$ 1,200,000",6,
102552,Juliana Fernando Mendoza Castro,9500000,6131074,500000,11,15
100944,Javier Gómez López,12000000,$6757776,0.00,0 cuotas,65
100729,Mateo Moreno Restrepo,$9500000,8224126,0 COP,0,17
103538,Patricia Laura Rojas Moreno,9500000,,12000000,6,65
100869,Alejandro Lucía González Navarro,"$ 9,500,000",7461502.00,$500000,5,37
103482,Juan José Rodríguez Pérez,12000000.00,9267081,0,0,58 años
101048,Natalia Patricia Castro Rojas,12000000,9227178,$ 0,0.0,27 años
102654,Javier Laura Torres Ortiz,9500000,5227389 COP,0.00,0,67
101509,Esteban Ortiz Restrepo,7200000,"$ 5,527,148",0.00,0,31 años
102497,Mateo Juan Ortiz Ramírez,18000000,7842538,12000000,6,41 años
100961,Felipe Jorge Torres Rojas,$7200000,"$ 4,885,498",$ 0,0,72
100679,Jong-Un Kim,18000000,12643637,0 COP,0,83
102905,HAMAS,18000000 COP,9538394,$ 0,0,15
101949,,,2038986,0,0,
100095,Camilo Camila Castro Valencia,"$ 3,500,000",1668059,"$ 3,500,000",10,17
101442,José Rojas Moreno,"$ 2,500,000",1943187 COP,"$ 1,200,000",,20
100260,Verónica Sánchez Restrepo,12000000.00,9890036,$ 0,0,
103397,Patricia Ana Pérez Restrepo,5000000,$3968436,0.00,0,69
100367,Juliana Mateo Morales Mejía,50000000.00,"$ 33,537,441",3500000.00,11,45.5
103529,Joaquin Guzman Loera 'El Chapo',"$ 25,000,000",,0,0,54
103281,Luis Felipe Ortiz Suárez,12000000,8294093,$ 0,0,40
101360,Laura Ospina Ortiz,3500000,2165384,,0,46.5
103160,Natalia González Jaramillo,2500000,1811758,"$ 6,400,000",10,29 años
100307,Felipe Verónica Díaz Vargas,5000000,2243081.00,$ 0,0,42
100151,Valentina Patricia Jiménez García,7200000,6422365,$ 0,0 cuotas,58 años
100289,Nicolas Maduro Moros,2500000,2037585.00,0 COP,0,29.5
103256,Ricardo Verónica Romero Mejía,3500000,2005104,500000,11,33
102451,Laura Díaz Rodríguez,18000000,9108594,0 COP,0,53
102812,Esteban Andrés Chávez Gómez,3500000,1884333.00,0,0,36
102151,Camilo Carlos Suárez Rodríguez,7200000.00,5639399,$ 0,0,34
101001,"ABU TEIR, Mohammed",5000000,2687454,0.00,0,29
103285,Adriana Rojas Morales,12000000.00,7609790,3500000.00,5,29
103177,Jorge Ortiz Suárez,9500000,8514171,$ 0,0,62
103158,Daniela Diana Gutiérrez Suárez,9500000.00,5332350,0,0,53
102274,Adriana Patricia Vargas Sánchez,12000000,10053217,0.00,0,24
102922,Javier Díaz Pérez,$12000000,"$ 8,116,126",$ 0,,41.5
100234,Diana Laura Restrepo Díaz,"$ 9,500,000",7531206.00,0 COP,0,42
102880,Ana Martínez Gómez,18000000,10854293,1200000.00,4 cuotas,58
100895,Luis Andrés Hernández Jaramillo,3500000 COP,1554804,0.00,0.0,42
102354,Diana José Chávez Ospina,5000000,3149725.00,6400000,7 cuotas,43 años
100923,Luis Gabriel Arias Romero,18000000,15083476 COP,,0,59
102713,Verónica Díaz Torres,12000000,"$ 6,399,330",0,0,59
103545,José Ricardo Gómez García,35000000,15710118,$ 0,0,71
100146,HAMAS,2500000,1476087,"$ 1,200,000",5,18
103013,,,,,0,15
101725,,35000000.00,$19192923,1200000,1,70
101000,Claudia Sánchez Mejía,50000000,"$ 44,927,282",6400000.00,11,14
102423,Camilo José Jiménez Jiménez,"$ 50,000,000","$ 21,415,350",$ 0,0 cuotas,32
101267,Felipe Gómez Jaramillo,9500000,4391306,0,0,62
100910,"AL-ASSAD, Bashar",9500000.00,,0,0,
103578,,"$ 7,200,000",3863313,0,0,
101476,Diego Claudia Jiménez Castro,7200000,5395591,0 COP,0,31
100922,Claudia Gómez Rodríguez,18000000,7533716,0,0,36
102633,"SAAB MORAN, Alex Nain",$35000000,25244541.00,0,0,31.5
100388,Juan Díaz Gómez,2500000,1947473,$ 0,0,57
100132,Esteban Diana Mejía Moreno,5000000,"$ 4,360,398",0.00,0,45
101938,Aleksandr Lukashenko,"$ 7,200,000",5272496 COP,0 COP,0,55 años
103003,Santiago Adriana Mendoza Castro,25000000,"$ 22,498,214",0 COP,0,30
103638,Verónica Santiago Gómez Torres,"$ 35,000,000",17751978 COP,"$ 3,500,000",2,15
101164,Juan Gómez Ospina,"$ 18,000,000",13380896 COP,0,0,36
101380,,7200000.00,5394030,,1,27
102944,Felipe Moreno García,,"$ 38,436,340",0.00,0.0,72
102430,,9500000.00,5493551.00,,0,79
100232,Diego Torres Silva,50000000,$34585172,0.00,,47.5
100024,Laura Natalia Vargas Rodríguez,3500000,2028569,0.00,0,67
101486,Daniela Vargas Gómez,,2001357,0 COP,0.0,85
101725,,35000000.00,$19192923,1200000,1,70
101590,Luis Claudia López González,25000000,21384694,0.00,0,15
100865,Santiago Mariana Castro Morales,"$ 50,000,000",$30351159,$ 0,0,32
101777,Juliana Restrepo Moreno,25000000,18419305,$ 0,0,14
101540,Fernando Verónica Gutiérrez Hernández,$9500000,7481786,0,0,25
